lsoa_code,lsoa_name,borough,imd_score,imd_quintile,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,status,data_source,population_density,ptal_score,ptal_category,accessibility_index,road_density_km_per_sqkm,building_density,gvi_z,imd_z,pop_density_z,ptal_z,road_density_z,building_density_z,log_pop_density,log_building_density,pop_density_tertile,pop_density_cat,ptal_cat_simple,building_density_tertile,building_density_cat
E01003107,Lambeth 003D,Lambeth,17.52,Q2,80,12.315750122070313,8.050537109375,12.717928552261968,0,56.756591796875,2.008056640625,17.46978759765625,completed,measured,14293.4,6,Excellent,34.2911088736,22.802800351204603,35.65927647,-0.4133150074897743,-0.6669842847456472,0.04584865335243395,1.2907568530145304,0.7974030022357946,0.6919974124561007,9.5676231311578,3.601666505992029,2,Medium,Good,3,High
E01003108,Lambeth 002B,Lambeth,33.192,Q4,80,16.41204833984375,13.5345458984375,13.215111107479808,0,50.885009765625,6.02264404296875,24.3927001953125,completed,measured,19375.8,6,Excellent,36.4236389021,1.9801113780664,27.69222754,-0.0171719033114772,0.8468168280794871,0.8345829719362966,1.2907568530145304,-1.597692469176285,-0.14233067484260306,9.871831753132117,3.3566262686663126,3,High,Good,2,Medium
E01003110,Lambeth 002C,Lambeth,17.446,Q2,80,17.18902587890625,13.6199951171875,14.229172574928583,0,51.287841796875,3.82080078125,27.398681640625,completed,measured,13603.2,6,Excellent,36.0657392797,31.9773323541124,34.99777685,0.05796771735030555,-0.6741321460491857,-0.06126303141983528,1.2907568530145304,1.8526884209843781,0.6227236176604887,9.518133847577385,3.5834571823825763,2,Medium,Good,3,High
E01003111,Lambeth 002D,Lambeth,35.303,Q5_Most,80,26.857452392578125,24.755859375,17.834480875079947,0,74.456787109375,11.9293212890625,40.6097412109375,completed,measured,26938.8,5,Very Good,20.6435475635,5.6438651075359,22.51077677,0.9929778870267667,1.0507240606709787,2.0082799756057743,0.6462057355992847,-1.176275236409588,-0.6849443763962719,10.201360026031823,3.157458901989156,3,High,Good,1,Low
E01003112,Lambeth 002E,Lambeth,29.912,Q4,80,14.552688598632813,11.907958984375,12.174557391269609,0,53.01513671875,5.49468994140625,20.85723876953125,completed,measured,12061.8,5,Very Good,20.4079641902,23.3023141527832,28.06145737,-0.1969860917588758,0.5299927054361461,-0.3004718852418814,0.6462057355992847,0.8548587537773988,-0.10366405931856308,9.397881615804298,3.369412807263176,2,Medium,Good,2,Medium
E01003114,Lambeth 032B,Lambeth,22.363,Q3,80,13.046875,11.5447998046875,11.477784127486974,0,51.116943359375,2.74505615234375,20.587158203125,completed,measured,12205.4,4,Good,19.022789032,13.563559473356401,25.24579717,-0.34260968690828725,-0.1991857402451287,-0.2781866955384651,0.0016546181840391264,-0.2653254481755039,-0.3985266125411508,9.409715683335964,3.2675058684094855,2,Medium,Moderate,2,Medium
E01003115,Lambeth 034A,Lambeth,20.481,Q2,80,15.402984619140623,12.8265380859375,15.868398014446058,0,77.105712890625,3.21044921875,20.54901123046875,completed,measured,14894.2,4,Good,17.3813846229,6.8917250149387,28.137746280000002,-0.11475601789049727,-0.38097323988377724,0.13908641083023687,0.0016546181840391264,-1.032742207748751,-0.09567490537691596,9.608794292381843,3.372034456664207,2,Medium,Moderate,2,Medium
E01003116,Lambeth 029A,Lambeth,20.465,Q2,80,43.95835876464844,46.86279296875,30.23130753614111,0,97.747802734375,14.28070068359375,69.7052001953125,completed,measured,6338.8,2,Poor,8.57886100719,15.1804436852586,31.28112553,2.6467652272894626,-0.38251872340886683,-1.188620497168421,-1.2874476166464521,-0.07934600725313365,0.23350715693369328,8.75460250119237,3.4744827105138336,1,Low,Poor,2,Medium
E01003117,Lambeth 029B,Lambeth,22.2,Q3,80,20.7977294921875,5.792236328125,30.381877554713896,0,100,0.03204345703125,27.960205078125,completed,measured,11044.2,5,Very Good,22.6093238502,28.1794126623429,29.9006263,0.4069567253336445,-0.21493035365697769,-0.45839256102319287,0.6462057355992847,1.4158389695865088,0.08893803325903367,9.309751223431334,3.4307764523067084,2,Medium,Good,2,Medium
E01003118,Lambeth 029C,Lambeth,22.781,Q3,80,53.07014465332031,56.640625,24.09682372365628,0,99.45068359375,31.48040771484375,70.47882080078125,completed,measured,8812.7,5,Very Good,20.5954982545,17.6452000590727,27.06133338,3.527944026939572,-0.1588099831521664,-0.8046975806831743,0.6462057355992847,0.20415853131398654,-0.2083993939411718,9.084062608062968,3.3343925924334252,1,Low,Good,2,Medium
E01003119,Lambeth 032C,Lambeth,22.028,Q3,80,42.75291442871094,43.890380859375,30.90054614910831,0,98.7060546875,11.761474609375,70.73211669921875,completed,measured,12096,5,Very Good,22.3930244917,19.7535432505706,26.54000136,2.530189617857396,-0.23154430155168954,-0.29516440969970276,0.6462057355992847,0.44666723115834067,-0.2629945082571283,9.400712766959849,3.3156395426832237,2,Medium,Good,2,Medium
E01003120,Lambeth 032D,Lambeth,32.875,Q4,80,11.966094970703123,8.0596923828125,10.54125883436951,0.421142578125,43.56689453125,3.8116455078125,19.342041015625,completed,measured,16547.7,6,Excellent,27.0414921709,22.746928480825694,34.01235019,-0.4471293124282024,0.816196935738652,0.39569199004053457,1.2907568530145304,0.7909764324543185,0.5195274219756517,9.714062827871066,3.5557008618194863,3,High,Good,3,High
E01003121,Lambeth 006B,Lambeth,32.792,Q4,80,16.220245361328125,15.0970458984375,13.810533658930222,0,51.226806640625,1.66015625,26.06201171875,completed,measured,25553.7,5,Very Good,20.4049196759,17.9215660675507,19.32914067,-0.03572070597680731,0.8081797399522506,1.7933272161475444,0.6462057355992847,0.23594707582962463,-1.018132785946244,10.148576531747834,3.0120553576863918,3,High,Good,1,Low
E01003123,Lambeth 006C,Lambeth,19.16,Q2,80,12.153701782226563,7.9254150390625,13.258861602791768,0,49.609375,0.6591796875,20.8953857421875,completed,measured,11021.4,5,Very Good,23.2712774681,13.723784761031,27.70869729,-0.42898631093494577,-0.5085722234239766,-0.46193087805131205,0.6462057355992847,-0.24689579860381874,-0.14060592391706972,9.307684844838931,3.3572001183212,1,Low,Good,2,Medium
E01003124,Lambeth 006D,Lambeth,29.873,Q4,80,12.736282348632813,11.8377685546875,8.97465284510048,0,44.8486328125,6.28204345703125,17.82684326171875,completed,measured,16642.1,6,Excellent,25.6893022525,0.4809872821355,22.14746561,-0.37264635184486594,0.5262255893437406,0.41034186405169365,1.2907568530145304,-1.770126746895206,-0.7229911748884549,9.71975099510079,3.1418852976493623,3,High,Good,1,Low
E01003125,Lambeth 006E,Lambeth,30.312,Q4,80,17.879257202148438,15.2435302734375,15.769341560738749,0,58.831787109375,5.889892578125,24.85198974609375,completed,measured,24458.2,5,Very Good,23.665877186,7.548164124889801,19.10218533,0.12471832105485667,0.568629793563383,1.6233172905201594,0.6462057355992847,-0.9572363813144283,-1.04190008251843,10.104761702246769,3.0008285320406975,3,High,Good,1,Low
E01003126,Lambeth 008D,Lambeth,28.68,Q4,80,11.071929931640623,6.1553955078125,13.093213043570533,0,68.06640625,2.07672119140625,15.0421142578125,completed,measured,17034.8,6,Excellent,28.6860773198,10.1166393861385,23.20477537,-0.5336018530955329,0.41099047400425703,0.4712847191807436,1.2907568530145304,-0.6618017487083021,-0.6122672120392584,9.743072291129158,3.1865499430346107,3,High,Good,1,Low
E01003128,Lambeth 008E,Lambeth,34.369,Q5_Most,80,14.623489379882813,13.70849609375,11.389255551647038,0,50.30517578125,4.9407958984375,21.08917236328125,completed,measured,18927.3,6,Excellent,25.2287598427,10.6229532718949,24.86776246,-0.19013911925552404,0.9605064598938812,0.7649805514489555,1.2907568530145304,-0.6035638286945814,-0.4381152957911253,9.848413435627645,3.2529975007681005,3,High,Good,2,Medium
E01003129,Lambeth 004E,Lambeth,24.33,Q3,80,11.435317993164063,9.051513671875,10.78445458831478,0,53.924560546875,5.10101318359375,16.23077392578125,completed,measured,20810.2,5,Very Good,20.9670040343,28.2201173058241,34.01141777,-0.49845947159395465,-0.009187859379442307,1.0571865660211175,0.6462057355992847,1.420520954098357,0.5194297767619731,9.943246582309476,3.5556742302905864,3,High,Good,3,High
E01003130,Lambeth 026A,Lambeth,17.362,Q2,80,25.47676086425781,23.486328125,16.802297842169665,0,66.14990234375,11.24267578125,38.93280029296875,completed,measured,12692,6,Excellent,25.4329605426,10.3546169828943,28.83599491,0.8594545450082783,-0.6822459345559058,-0.20267156106992504,1.2907568530145304,-0.6344287679649105,-0.022552667890313894,9.448805939388178,3.395715547493626,2,Medium,Good,2,Medium
E01003131,Lambeth 026B,Lambeth,18.271,Q2,80,17.15423583984375,8.4228515625,26.634472571096023,0,100,1.18255615234375,15.0054931640625,completed,measured,11748.6,5,Very Good,23.6885034444,23.2501299215202,26.03139053,0.05460325672365856,-0.5944431517867601,-0.3490771875755161,0.6462057355992847,0.8488563486058879,-0.31625742966023657,9.371574476439653,3.296998802916327,2,Medium,Good,2,Medium
E01003132,Lambeth 024A,Lambeth,32.169,Q4,80,55.32730102539063,57.2601318359375,9.102723830086877,32.67822265625,70.66650390625,49.835205078125,61.31439208984375,completed,measured,10147,2,Poor,7.61398608894,15.218936735692,20.47054196,3.746228166499553,0.7480024751940789,-0.5976284398665429,-1.2874476166464521,-0.07491840758563617,-0.8986025604520758,9.225031920719173,3.0666818542362817,1,Low,Poor,1,Low
E01003133,Lambeth 027C,Lambeth,24.483,Q3,80,28.13301086425781,27.4200439453125,22.113224160232186,0,75.68359375,4.82635498046875,44.415283203125,completed,measured,9528.2,4,Good,17.353333147,27.135187883353,20.67460984,1.1163340651340274,0.005590826829225951,-0.6936596055244395,0.0016546181840391264,1.295728735863988,-0.8772320924788733,9.162116047689166,3.076141522043234,1,Low,Moderate,1,Low
E01003134,Lambeth 027D,Lambeth,19.56,Q2,80,50.32752990722656,50.372314453125,13.19226142300775,24.7314453125,77.880859375,39.01519775390625,61.00616455078125,completed,measured,9906.9,2,Poor,9.64017117716,26.5745061964872,25.31155443,3.2627123808722343,-0.46993513529674,-0.6348894012021296,-1.2874476166464521,1.231237249156948,-0.3916403577379178,9.201087697704057,3.2700081746448624,1,Low,Poor,2,Medium
E01003135,Lambeth 026C,Lambeth,31.583,Q4,80,20.13534545898437,11.822509765625,21.92882262126944,0,67.1142578125,0.09765625,37.56103515625,completed,measured,18701.6,5,Very Good,21.470118618,9.3323898275873,31.64296904,0.34289916577103635,0.6913991410876773,0.7299543166574439,0.6462057355992847,-0.7520087612879947,0.2714002596687545,9.836417830611024,3.485629489194296,3,High,Good,2,Medium
E01003136,Lambeth 022A,Lambeth,23.279,Q3,80,38.01994323730469,41.6473388671875,13.474470615216791,2.923583984375,83.3251953125,27.9541015625,46.22955322265625,completed,measured,14252.6,4,Good,17.2409454739,14.3174058106453,22.26470972,2.072475408570833,-0.1107068084337566,0.0395169281442211,0.0016546181840391264,-0.17861551599957756,-0.7107130961540574,9.56476478536976,3.146937608107231,2,Medium,Moderate,1,Low
E01003138,Lambeth 026D,Lambeth,10.639,Q1_Least,80,24.95819091796875,11.7584228515625,31.226581487525795,0,100,1.79290771484375,37.03155517578125,completed,measured,11164,3,Moderate,12.6410394585,26.7563984988982,27.83695063,0.8093048983431042,-1.3316387932544367,-0.4398008776912343,-0.6428964992312065,1.252159111379032,-0.12717493274429795,9.320539164274258,3.361657572776579,2,Medium,Moderate,2,Medium
E01003139,Lambeth 035A,Lambeth,13.474,Q1_Least,80,61.49009704589844,64.7705078125,21.22909534313989,7.0068359375,96.6064453125,50.2166748046875,76.2725830078125,completed,measured,11982.8,2,Poor,7.79471562257,14.4244502748622,23.89118079,4.34221728061943,-1.0577984311526465,-0.3127318433656271,-1.2874476166464521,-0.16630290297364358,-0.5403852233365652,9.39131101669918,3.2145135555917284,2,Medium,Poor,1,Low
E01003140,Lambeth 035B,Lambeth,16.888,Q2,57,38.37944164610746,36.212158203125,23.739283364967008,0.06103515625,95.989990234375,19.244384765625,56.4453125,completed,measured,10888.7,2,Poor,7.02804556707,23.1627312456405,30.86083777,2.1072416311550124,-0.7280308839866809,-0.48252450391233787,-1.2874476166464521,0.8388034599959239,0.1894936349888924,9.295572667338181,3.4613775994908624,1,Low,Poor,2,Medium
E01003141,Lambeth 034B,Lambeth,24.037,Q3,52,38.03793100210336,37.09716796875,26.66985283657385,0,95.989990234375,16.6290283203125,58.42742919921875,completed,measured,11312.1,3,Moderate,12.0909574767,24.928012604746,23.97339025,2.0742149618469248,-0.037489526432643125,-0.4168173359427945,-0.6428964992312065,1.0418520381318215,-0.531776055485043,9.333716625275715,3.217810868002885,2,Medium,Moderate,1,Low
E01003142,Lambeth 035C,Lambeth,18.167,Q2,11,24.896906706395313,24.896906706395313,8,9.896906706395312,39.89690670639531,19.896906706395313,29.896906706395313,insufficient,predicted,10000,2,Poor,7.67353449574,18.4844639452532,33.57824972,0.803378250301591,-0.6044887946998416,-0.6204412733373103,-1.2874476166464521,0.3006934762341033,0.4740674005784233,9.210440366976517,3.5432248635895274,1,Low,Poor,3,High
E01003143,Lambeth 035D,Lambeth,28.82,Q4,80,63.51325988769531,64.7125244140625,21.53899187432008,8.282470703125,99.151611328125,53.3172607421875,77.95867919921875,completed,measured,9293.7,2,Poor,6.6057418126,5.5733574129612,22.76223453,4.537872471183958,0.42451345484878994,-0.7300515065373302,-1.2874476166464521,-1.1843852677409603,-0.6586111288185873,9.137199624217791,3.168097535947829,1,Low,Poor,1,Low
E01003144,Lambeth 034C,Lambeth,17.38,Q2,80,31.65473937988281,29.6875,13.913560001272652,7.501220703125,95.989990234375,22.2259521484375,35.94512939453125,completed,measured,3062.8,3,Moderate,10.4220618744,12.897101935725098,10.15623858,1.456911921550749,-0.68050726559018,-1.697020785945521,-0.6428964992312065,-0.34198362773763225,-1.9787406500337539,8.027411254578595,2.411998855337932,1,Low,Moderate,1,Low
E01003145,Lambeth 034D,Lambeth,23.589,Q3,52,34.26959698016827,32.470703125,23.448991162827586,0,95.989990234375,15.81573486328125,50.66986083984375,completed,measured,9981.9,4,Good,15.025847911,10.9675462405097,28.22205358,1.7097884827021828,-0.08076306513514828,-0.6232502004517381,0.0016546181840391264,-0.5639275905663333,-0.08684604679046352,9.208628908257305,3.374923683798277,1,Low,Moderate,2,Medium
E01003146,Lambeth 035E,Lambeth,25.101,Q3,80,30.41900634765625,27.6123046875,24.739204068999463,0.128173828125,96.13037109375,8.10089111328125,46.6552734375,completed,measured,13461.2,2,Poor,7.86200180231,14.2343816598516,23.78400606,1.3374071654766235,0.06528512798580653,-0.08329991817390983,-1.2874476166464521,-0.1881652320732482,-0.551608812933329,9.507641037093787,3.2101985281870715,2,Medium,Poor,1,Low
E01003147,Lambeth 034E,Lambeth,20.607,Q2,56,38.27776227678572,36.43798828125,24.367409050108364,0,95.989990234375,19.20013427734375,56.72454833984375,completed,measured,11706.2,3,Moderate,13.5062354181,15.712091112432498,24.31215673,2.09740846500045,-0.36880255712369786,-0.3556572157330707,-0.6428964992312065,-0.018194138402058045,-0.49629963356487355,9.367959316129765,3.2312847834908522,2,Medium,Moderate,1,Low
E01003148,Lambeth 032E,Lambeth,18.954,Q2,0,26.168764786013412,26.168764786013412,8,11.168764786013412,41.16876478601341,21.168764786013412,31.168764786013412,no_data,predicted,9459.3,2,Poor,9.40913584154,8.7994584523056,23.75359442,0.9263765724325478,-0.5284703238095034,-0.704352151280466,-1.2874476166464521,-0.8133083141534879,-0.5547935913444761,9.154859374016667,3.208970707560885,1,Low,Poor,1,Low
E01003149,Lambeth 030D,Lambeth,15.204,Q2,69,32.70909406136775,31.292724609375,13.824609083044503,0.08544921875,92.85888671875,25.9765625,36.309814453125,completed,measured,6611.4,2,Poor,5.54960023035,14.2444371220354,28.79113525,1.5588760155261612,-0.8906930250023476,-1.1463158821743316,-1.2874476166464521,-0.18700861911272024,-0.02725047691013001,8.796701953178857,3.3942108744247297,1,Low,Poor,2,Medium
E01003150,Lambeth 032F,Lambeth,26.483,Q3,80,11.662750244140623,8.06884765625,9.925884802079972,0.421142578125,43.56689453125,4.2266845703125,18.46923828125,completed,measured,11979,4,Good,18.4143600133,13.5014722566278,22.89174004,-0.476465048067563,0.1987762674654095,-0.3133215628703135,0.0016546181840391264,-0.2724669279244012,-0.645049007460693,9.39099387166944,3.173532794181366,2,Medium,Moderate,1,Low
E01003151,Lambeth 026E,Lambeth,33.077,Q4,80,20.002593994140625,10.9100341796875,20.524749868163955,0,67.1142578125,2.45208740234375,36.72027587890625,completed,measured,14527.9,4,Good,19.4522121195,11.2241989342068,23.23987778,0.33006109232725217,0.8357086652429064,0.08224055436532468,0.0016546181840391264,-0.5344065375845294,-0.60859120516994,9.5838950482615,3.1879991191091945,2,Medium,Moderate,1,Low
E01003152,Lambeth 027E,Lambeth,13.041,Q1_Least,80,22.14271545410156,17.7886962890625,18.337081698748044,0,67.1142578125,7.11517333984375,34.71221923828125,completed,measured,8659.7,2,Poor,8.95291696327,9.916728135294798,35.57412778,0.5370270682879419,-1.09962307905038,-0.8284415502139729,-1.2874476166464521,-0.6847962107683053,0.6830804415314984,9.066550829698574,3.5993410991850596,1,Low,Poor,3,High
E01003153,Lambeth 029D,Lambeth,14.764,Q2,80,26.0546875,15.185546875,28.118175721748216,0,100,0.09765625,46.337890625,completed,measured,17759.6,6,Excellent,25.6053386684,5.0998181701386,31.32319853,0.9153444337075132,-0.933193821942308,0.5837659552325268,1.2907568530145304,-1.2388533384826126,0.23791314036938396,9.784737799759286,3.4757851931745565,3,High,Good,2,Medium
E01003154,Lambeth 030E,Lambeth,28.223,Q4,80,28.134689331054688,27.9632568359375,17.87017759188953,0.03662109375,67.7734375,12.5640869140625,41.55426025390625,completed,measured,10645.3,1.5,Very Poor,4.03657284569,19.7146796235978,25.57408031,1.1164963856028571,0.366847600818889,-0.520297590080942,-1.609723175354075,0.44219700653532085,-0.3641480306226621,9.272967692933637,3.2799363162914403,1,Low,Poor,2,Medium
E01003155,Lambeth 029E,Lambeth,19.058,Q2,44,23.61297607421875,18.3990478515625,21.37981809103673,0,68.32275390625,4.35943603515625,38.68865966796875,completed,measured,11078.8,4,Good,19.1361080503,23.916894011073097,26.42670936,0.6792124207794206,-0.518424680896422,-0.45302300974367915,0.0016546181840391264,0.9255497887974242,-0.27485871274447865,9.312878909596845,3.3115173327513125,2,Medium,Moderate,2,Medium
E01003156,Lambeth 023B,Lambeth,18.606,Q2,80,33.791351318359375,33.6456298828125,11.609030215261976,8.233642578125,60.97412109375,25.45623779296875,41.06903076171875,completed,measured,13672.9,2,Poor,6.391765058,22.708978585953403,28.65847842,1.6635385001675231,-0.5620845904801993,-0.05044633418913829,-1.2874476166464521,0.7866113083598057,-0.04114261190433645,9.523244185297957,3.3897480346521185,2,Medium,Poor,2,Medium
